sku_original,competidor,marca,categoria,nombre_producto,url_producto,precio_regular,precio_oferta,cuotas,hay_stock
FRA-smart-tv-samsung-qled-4k-uhd-65-qn65q6fa,Fravega,SAMSUNG,Televisores,Smart TV Samsung QLED 4K UHD 65” QN65Q6FAAG,https://www.fravega.com/p/smart-tv-samsung-qled-4k-uhd-65-qn65q6faag-503022/,1449999.0,1198346.28,1,True
FRA-smart-tv-tcl-85-qled-4k-uhd-p8k-google-t,Fravega,TCL,Televisores,Smart TV TCL 85” QLED 4K UHD P8K Google TV,https://www.fravega.com/p/smart-tv-tcl-85-qled-4k-uhd-p8k-google-tv-502876/,3199999.0,2644627.27,1,True
FRA-smart-tv-samsung-75-led-4k-crystal-uhd-u,Fravega,SAMSUNG,Televisores,"Smart TV Samsung 75"" LED 4K Crystal UHD U8000F",https://www.fravega.com/p/smart-tv-samsung-75-led-4k-crystal-uhd-u8000f-503091/,1949999.0,1611569.42,1,True
FRA-smart-tv-philips-70-4k-uhd-70pud7908-77-,Fravega,PHILIPS,Televisores,"Smart TV Philips 70"" 4K UHD 70PUD7908/77",https://www.fravega.com/p/smart-tv-philips-70-4k-uhd-70pud7908-77-502021/,1949999.0,1699999.0,1,True
FRA-tv-led-noblex-hd-40-dv40x5100f-502877,Fravega,NOBLEX,Televisores,TV Led Noblex HD 40” DV40X5100F,https://www.fravega.com/p/tv-led-noblex-hd-40-dv40x5100f-502877/,399999.0,339999.0,1,True
FRA-tv-led-philips-55-uhd-55pud7309-77-50279,Fravega,PHILIPS,Televisores,"TV LED Philips 55"" UHD 55PUD7309/77",https://www.fravega.com/p/tv-led-philips-55-uhd-55pud7309-77-502793/,999999.0,689999.0,1,True
FRA-smart-tv-noblex-4k-50-dv50x6500f--502907,Fravega,NOBLEX,Televisores,"Smart TV Noblex 4K 50"" DV50X6500F",https://www.fravega.com/p/smart-tv-noblex-4k-50-dv50x6500f--502907/,599999.0,495866.94,1,True
FRA-smart-tv-philips-led-50-4k-uhd-titan-os-,Fravega,PHILIPS,Televisores,Smart TV Philips LED 50” 4K UHD Titan OS 50PUD7309/77,https://www.fravega.com/p/smart-tv-philips-led-50-4k-uhd-titan-os-50pud7309-77-502852/,849999.0,599999.0,1,True
FRA-smart-tv-samsung-qled-4k-uhd-55-qn55q6fa,Fravega,SAMSUNG,Televisores,Smart TV Samsung QLED 4K UHD 55” QN55Q6FAAG,https://www.fravega.com/p/smart-tv-samsung-qled-4k-uhd-55-qn55q6faag-502993/,899999.0,743800.83,1,True
FRA-smart-tv-hisense-uled-miniled-65-9165u6q,Fravega,HISENSE,Televisores,Smart TV Hisense ULED MINILED 65” 9165U6QV,https://www.fravega.com/p/smart-tv-hisense-uled-miniled-65-9165u6qv-503181/,1499999.0,1239668.6,1,True
FRA-smart-tv-led-43-philips-43pfd6910-77-502,Fravega,PHILIPS,Televisores,"Smart TV LED 43"" Philips 43PFD6910/77",https://www.fravega.com/p/smart-tv-led-43-philips-43pfd6910-77-502789/,629999.0,429999.0,1,True
FRA-tv-led-65-noblex-vidaa-starwars-uh-50314,Fravega,NOBLEX,Televisores,"TV LED 65"" Noblex Vidaa Starwars UH",https://www.fravega.com/p/tv-led-65-noblex-vidaa-starwars-uh-503148/,1399999.0,999999.0,1,True
FRA-smart-tv-hd-aoc-32-32s5355-77i-502775,Fravega,OTRAS,Televisores,Smart TV  HD AOC 32” 32S5355/77I,https://www.fravega.com/p/smart-tv-hd-aoc-32-32s5355-77i-502775/,299999.0,219999.0,1,True
FRA-smart-tv-hisense-75-4k-uhd-qled-75q6qv-5,Fravega,HISENSE,Televisores,"Smart TV Hisense 75"" 4K UHD QLED 75Q6QV",https://www.fravega.com/p/smart-tv-hisense-75-4k-uhd-qled-75q6qv-503183/,1899999.0,1570247.11,1,True
