sku_original,competidor,marca,categoria,nombre_producto,url_producto,precio_regular,precio_oferta,cuotas,hay_stock
FRA-celular-xiaomi-redmi-14c-4-256gb-midnigh,Fravega,XIAOMI,Smartphones,Celular Xiaomi Redmi 14C 4/256GB Midnight Black,https://www.fravega.com/p/celular-xiaomi-redmi-14c-4-256gb-midnight-black-782596/,399999.0,299999.0,1,True
FRA-celular-motorola-g86-8gb-256gb-cereza-78,Fravega,MOTOROLA,Smartphones,Celular Motorola G86 8GB 256GB Cereza,https://www.fravega.com/p/celular-motorola-g86-8gb-256gb-cereza-782811/,699999.0,599999.0,1,True
FRA-celular-xiaomi-redmi-note-14-pro-256gb-o,Fravega,XIAOMI,Smartphones,Celular Xiaomi Redmi Note 14 Pro 256GB Ocean Blue,https://www.fravega.com/p/celular-xiaomi-redmi-note-14-pro-256gb-ocean-blue-782632/,799999.0,699999.0,1,True
FRA-celular-motorola-g56-8gb-256gb-gray-7826,Fravega,MOTOROLA,Smartphones,Celular Motorola G56 8GB 256GB Gray,https://www.fravega.com/p/celular-motorola-g56-8gb-256gb-gray-782680/,599999.0,499999.0,1,True
FRA-celular-xiaomi-redmi-note-13-6gb-128gb-b,Fravega,XIAOMI,Smartphones,Celular Xiaomi Redmi Note 13 6GB 128GB Blue,https://www.fravega.com/p/celular-xiaomi-redmi-note-13-6gb-128gb-blue-782378/,429999.0,355371.07,1,True
FRA-celular-motorola-edge-60-fusion-8-gb-256,Fravega,MOTOROLA,Smartphones,Celular Motorola Edge 60 Fusion 8 GB 256 GB Pantone Slipstream Azul,https://www.fravega.com/p/celular-motorola-edge-60-fusion-8-gb-256-gb-pantone-slipstream-azul-782631/,799999.0,699999.0,1,True
FRA-celular-tcl-605-8gb-256gb-negro-782729,Fravega,TCL,Smartphones,Celular TCL 605 8GB 256GB Negro,https://www.fravega.com/p/celular-tcl-605-8gb-256gb-negro-782729/,319999.0,299999.0,1,True
FRA-celular-xiaomi-redmi-14c-4-128gb-midnigh,Fravega,XIAOMI,Smartphones,Celular Xiaomi Redmi 14C 4/128GB Midnight Black,https://www.fravega.com/p/celular-xiaomi-redmi-14c-4-128gb-midnight-black-782595/,369999.0,305784.3,1,True
FRA-celular-motorola-edge-60-512gb-12gb-blue,Fravega,MOTOROLA,Smartphones,Celular Motorola Edge 60 512GB 12GB Blue,https://www.fravega.com/p/celular-motorola-edge-60-512gb-12gb-blue-782825/,999999.0,899999.0,1,True
FRA-celular-tcl-605-4gb-128gb-negro-782748,Fravega,TCL,Smartphones,Celular TCL 605 4GB 128GB Negro,https://www.fravega.com/p/celular-tcl-605-4gb-128gb-negro-782748/,249999.0,206610.74,1,True
FRA-celular-motorola-g15-4gb-128gb-iguana-gr,Fravega,MOTOROLA,Smartphones,Celular Motorola G15 4GB 128GB Iguana Green,https://www.fravega.com/p/celular-motorola-g15-4gb-128gb-iguana-green-782753/,299999.0,279999.0,1,True
FRA-celular-tcl-60r-5g-4gb-128gb-gray-782523,Fravega,TCL,Smartphones,Celular TCL 60R 5G 4GB 128GB Gray,https://www.fravega.com/p/celular-tcl-60r-5g-4gb-128gb-gray-782523/,309999.0,256197.52,1,True
FRA-celular-motorola-e15-2gb-64gb-blue-78275,Fravega,MOTOROLA,Smartphones,Celular Motorola E15 2GB 64GB Blue,https://www.fravega.com/p/celular-motorola-e15-2gb-64gb-blue-782757/,199999.0,189999.0,1,True
